Subject,Course,Section,Room,Instructor,Credits,Classes/week,Instructor preference,Instructor Time preference,Course Time preference,,Course
SW,43000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",4,1,,,Evening,,SW 43000
SW,44000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Morning,,SW 44000
SW,44000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",4,1,,,Evening,,SW 44000
SW,45000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Morning,,SW 45000
THC,70200,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",4,2,,,Morning,,THC 70200
THC,73100,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",4,2,,,Evening,,THC 73100
THC,73300,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,2,,,Evening,,THC 73300
THC,73500,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,1,,,Morning,,THC 73500
THC,75100,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,2,,,Afternoon,,THC 75100
THC,76072,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",4,2,,,Evening,,THC 76072
THC,76079,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,1,,,Evening,,THC 76079
THC,79900,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",4,2,,,Morning,,THC 79900
THEA,10100,4,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Morning,,THEA 10100
THEA,16100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Afternoon,,THEA 16100
THEA,21100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Morning,,THEA 21100
THEA,21200,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 21200
THEA,21300,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Afternoon,,THEA 21300
THEA,25100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Evening,,THEA 25100
THEA,25350,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 25350
THEA,26100,2,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Morning,,THEA 26100
THEA,26200,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Evening,,THEA 26200
THEA,26300,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Afternoon,,THEA 26300
THEA,27500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Morning,,THEA 27500
THEA,28100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 28100
THEA,29704,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 29704
THEA,29787,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Evening,,THEA 29787
THEA,32100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Afternoon,,THEA 32100
THEA,36500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Morning,,THEA 36500
THEA,37600,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,2,,,Afternoon,,THEA 37600
THEA,39704,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Evening,,THEA 39704
THEA,39712,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Afternoon,,THEA 39712
THEA,39721,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Morning,,THEA 39721
THEA,39723,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Afternoon,,THEA 39723
THEA,39731,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,2,,,Morning,,THEA 39731
THEA,39767,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Afternoon,,THEA 39767
THEA,39795,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,2,,,Evening,,THEA 39795
THEA,49900,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Morning,,THEA 49900
URBG,70100,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",4,1,,,Afternoon,,URBG 70100
URBG,70200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",4,2,,,Evening,,URBG 70200
URBG,70600,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",4,2,,,Morning,,URBG 70600
URBG,71000,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",3,2,,,Morning,,URBG 71000
URBG,71300,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",3,1,,,Morning,,URBG 71300
URBG,72700,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",4,1,,,Afternoon,,URBG 72700
URBG,74200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",4,2,,,Evening,,URBG 74200
URBG,75600,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",3,1,,,Morning,,URBG 75600
URBG,75800,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",4,1,,,Morning,,URBG 75800
URBG,78740,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",3,1,,,Afternoon,,URBG 78740
URBG,78795,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",3,1,,,Afternoon,,URBG 78795
URBG,79000,2,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",3,1,,,Evening,,URBG 79000
URBG,79200,1,"West Bldg W1639,West Bldg W509A,West Bldg W606,West Bldg W1640","Chin John J,Shipp Sigmund,Moreno Karina,Lasner Matthew,Viteritti Joseph,Gross Jill Simone,Alcabes Philip,Johnson Victoria Stephens,Wolf-Powers Anna Laura Elizabeth,Tovar Restrepo Marcela",3,1,,,Evening,,URBG 79200
URBP,70000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",3,2,,,Afternoon,,URBP 70000
URBP,70100,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",3,2,,,Morning,,URBP 70100
URBP,71900,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",3,2,,,Evening,,URBP 71900
URBP,72000,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",4,2,,,Morning,,URBP 72000
URBP,73200,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",3,2,,,Evening,,URBP 73200
